microns throughput
0.7825499877929688 7.93500137027452e-05
0.7835499877929688 0.00013125921885095453
0.7845499877929687 0.00022668773496778332
0.7855499877929687 0.00043980253148811154
0.7865499877929687 0.0009525149938752049
0.7875499877929687 0.0021541545967412442
0.7885499877929687 0.005055232778637447
0.7895499877929687 0.011824980305198827
0.7905499877929687 0.024767990802311308
0.7915499877929687 0.046112271793672235
0.7925499877929687 0.07530932805786957
0.7935499877929687 0.11083310970209298
0.7945499877929687 0.14606641198830955
0.7955499877929687 0.1777117811627584
0.7965499877929687 0.20422583725227478
0.7975499877929687 0.22379644106288887
0.7985499877929687 0.23770694301054066
0.7995499877929687 0.24654701436387916
0.8005499877929687 0.2527261603043445
0.8015499877929687 0.2557575525157888
0.8025499877929687 0.2570099249134571
0.8035499877929687 0.2581219892260185
0.8045499877929687 0.25945855896995307
0.8055499877929687 0.25992273742111294
0.8065499877929687 0.25823316680611597
0.8075499877929687 0.25417340563018503
0.8085499877929687 0.24937427039398977
0.8095499877929687 0.24614198239977098
0.8105499877929687 0.24556799577321892
0.8115499877929687 0.2472917935982541
0.8125499877929687 0.2503287915415324
0.8135499877929687 0.25237273634684415
0.8145499877929687 0.25462570273756924
0.8155499877929687 0.2540132677151209
0.8165499877929687 0.2538252379328597
0.8175499877929687 0.25548754236702986
0.8185499877929687 0.25972085502780523
0.8195499877929687 0.26405462329858426
0.8205499877929687 0.26980497257255603
0.8215499877929687 0.27403995240286627
0.8225499877929687 0.2760387026162331
0.8235499877929687 0.2766851721606528
0.8245499877929687 0.27590978379689796
0.8255499877929687 0.27280961893789213
0.8265499877929687 0.2698149255323458
0.8275499877929687 0.2682908548751406
0.8285499877929687 0.268086219962247
0.8295499877929687 0.2689016915398952
0.8305499877929687 0.2696855853693342
0.8315499877929687 0.27043672675414293
0.8325499877929687 0.2699251242763103
0.8335499877929687 0.2682662713060524
0.8345499877929687 0.2663741047999827
0.8355499877929687 0.2666130703392823
0.8365499877929687 0.2675175158870293
0.8375499877929687 0.26944330777676206
0.8385499877929687 0.2718704095989116
0.8395499877929687 0.2737544971433922
0.8405499877929687 0.2755178117798529
0.8415499877929687 0.27723460994865945
0.8425499877929687 0.2788502892892055
0.8435499877929687 0.27990058086350433
0.8445499877929687 0.280880993841227
0.8455499877929687 0.2811015126277434
0.8465499877929688 0.2814294279898058
0.8475499877929688 0.28008775563606436
0.8485499877929688 0.27966315612946696
0.8495499877929688 0.2809458117255722
0.8505499877929688 0.2820784363529606
0.8515499877929688 0.2837327208260009
0.8525499877929688 0.2832340088071639
0.8535499877929688 0.2827626300218077
0.8545499877929688 0.2823018490275474
0.8555499877929688 0.28053514412535974
0.8565499877929688 0.280503363172641
0.8575499877929688 0.28064588179850525
0.8585499877929688 0.28137296227661224
0.8595499877929688 0.280825051021595
0.8605499877929688 0.28210684557292365
0.8615499877929688 0.2822711676197458
0.8625499877929688 0.2809774374824691
0.8635499877929688 0.2804843505122233
0.8645499877929688 0.28197249689422543
0.8655499877929688 0.2830183329249286
0.8665499877929688 0.2868565925432044
0.8675499877929688 0.2877086884266995
0.8685499877929688 0.2881087254690978
0.8695499877929688 0.289766539310232
0.8705499877929688 0.2921543144341798
0.8715499877929688 0.2911438133534159
0.8725499877929688 0.29359894343569387
0.8735499877929688 0.2937844876834062
0.8745499877929688 0.29398763107351517
0.8755499877929688 0.2909229321117295
0.8765499877929688 0.29040458196903224
0.8775499877929688 0.29261924974619535
0.8785499877929688 0.29130211118641325
0.8795499877929688 0.28800761685917686
0.8805499877929688 0.2906779655744843
0.8815499877929688 0.28856576250378874
0.8825499877929688 0.2888304711578725
0.8835499877929688 0.28794986890514684
0.8845499877929688 0.2887053780917092
0.8855499877929688 0.28298693003658437
0.8865499877929688 0.2795561556899316
0.8875499877929688 0.2840774685940617
0.8885499877929688 0.28987976661930226
0.8895499877929688 0.2876491459528134
0.8905499877929688 0.2885478896104541
0.8915499877929688 0.2950683246721999
0.8925499877929688 0.2973645937550149
0.8935499877929688 0.2983506448154143
0.8945499877929688 0.2994331110643398
0.8955499877929688 0.29977452464919174
0.8965499877929688 0.2984008080984684
0.8975499877929688 0.2976333050585323
0.8985499877929688 0.29662374707454403
0.8995499877929688 0.2954601538846272
0.9005499877929688 0.29420545495761097
0.9015499877929688 0.2921911089314544
0.9025499877929688 0.2912465179197968
0.9035499877929688 0.2888911291907514
0.9045499877929688 0.287256635260593
0.9055499877929688 0.2879020368871781
0.9065499877929688 0.2865446369793293
0.9075499877929688 0.2853330054306562
0.9085499877929688 0.28695361542860764
0.9095499877929687 0.287975341350048
0.9105499877929687 0.2902717228938937
0.9115499877929687 0.29210360126886437
0.9125499877929687 0.2945227589329135
0.9135499877929687 0.29808843373588034
0.9145499877929687 0.30027881839439974
0.9155499877929687 0.3030972295827638
0.9165499877929687 0.30735793566709235
0.9175499877929687 0.3085247498539765
0.9185499877929687 0.311216209020083
0.9195499877929687 0.31189388318027944
0.9205499877929687 0.3116351988447535
0.9215499877929687 0.312311402883543
0.9225499877929687 0.3113822953825536
0.9235499877929687 0.3103562164992274
0.9245499877929687 0.30742920828065445
0.9255499877929687 0.3064206119086008
0.9265499877929687 0.3047453538541295
0.9275499877929687 0.3030416117018988
0.9285499877929687 0.3019915538026078
0.9295499877929687 0.3021408869198291
0.9305499877929687 0.30175211599762275
0.9315499877929687 0.3021233718174635
0.9325499877929687 0.3020897177902241
0.9335499877929687 0.3015719895117605
0.9345499877929687 0.30165686596119234
0.9355499877929687 0.30134155035471183
0.9365499877929687 0.3010379972833366
0.9375499877929687 0.3010585859445636
0.9385499877929687 0.3005734801070816
0.9395499877929687 0.30146450865110774
0.9405499877929687 0.30330807097893026
0.9415499877929687 0.30444611384373377
0.9425499877929687 0.3063867662536345
0.9435499877929687 0.3075367904731742
0.9445499877929687 0.30946760072194
0.9455499877929687 0.31017448067588327
0.9465499877929687 0.31092916646570956
0.9475499877929687 0.31007047707061947
0.9485499877929687 0.3094851228965917
0.9495499877929687 0.3093942039125192
0.9505499877929687 0.30861562471724496
0.9515499877929687 0.3092693476460946
0.9525499877929687 0.30676099197294354
0.9535499877929687 0.3061546048646644
0.9545499877929687 0.30462728324082156
0.9555499877929687 0.304207868045952
0.9565499877929687 0.30343421282724103
0.9575499877929687 0.30268464611235113
0.9585499877929687 0.30374859897622003
0.9595499877929687 0.303768337754147
0.9605499877929687 0.30397849358369283
0.9615499877929687 0.3050370096605348
0.9625499877929687 0.3068896266992019
0.9635499877929687 0.30882038076986207
0.9645499877929687 0.3110151521510738
0.9655499877929687 0.31220608118884374
0.9665499877929687 0.31302889148282875
0.9675499877929687 0.3140758143634903
0.9685499877929687 0.31497431113773355
0.9695499877929687 0.31619911365727893
0.9705499877929687 0.3154107282962707
0.9715499877929688 0.31538803190344167
0.9725499877929688 0.3151172725321373
0.9735499877929688 0.3147112148446183
0.9745499877929688 0.3127093695816792
0.9755499877929688 0.31357451371757306
0.9765499877929688 0.31118781929301453
0.9775499877929688 0.30990751974106406
0.9785499877929688 0.3082914209131761
0.9795499877929688 0.30671007325122746
0.9805499877929688 0.3047115623906602
0.9815499877929688 0.3056966884953004
0.9825499877929688 0.3061836255760312
0.9835499877929688 0.30759612696518557
0.9845499877929688 0.30956905928395057
0.9855499877929688 0.3127237101333265
0.9865499877929688 0.31416123321357403
0.9875499877929688 0.31645551991963816
0.9885499877929688 0.31766620808214463
0.9895499877929688 0.3185562007368896
0.9905499877929688 0.31864062233333645
0.9915499877929688 0.31783110986677815
0.9925499877929688 0.3176359499750564
0.9935499877929688 0.31608802158265836
0.9945499877929688 0.3146174153331247
0.9955499877929688 0.31502474123548985
0.9965499877929688 0.31398740608263587
0.9975499877929688 0.31306132024516575
0.9985499877929688 0.3102327342753822
0.9995499877929688 0.30534316868283073
1.0005499877929687 0.29438193483059905
1.0015499877929688 0.2762219157275618
1.0025499877929687 0.24834710153583572
1.0035499877929688 0.21229884969607005
1.0045499877929687 0.1763260492939213
1.0055499877929688 0.14287778389738665
1.0065499877929687 0.11762528090889754
1.0075499877929688 0.09478233446620238
1.0085499877929687 0.07861921103249975
1.0095499877929688 0.06398452280083619
1.0105499877929687 0.05451749779303945
1.0115499877929688 0.045701083108193125
1.0125499877929687 0.03982713556043495
1.0135499877929688 0.033793246333699845
1.0145499877929687 0.029804687356980934
1.0155499877929688 0.025438239948125746
1.0165499877929687 0.02244674565878449
1.0175499877929688 0.019019641736726794
1.0185499877929687 0.015984946064147083
1.0195499877929688 0.012854716298932665
1.0205499877929687 0.009944049119811695
1.0215499877929688 0.00743093707571129
1.0225499877929687 0.005358740849853633
1.0235499877929688 0.003977757132448461
1.024550048828125 0.0027957749263409176
1.025550048828125 0.001987204507877101
1.026550048828125 0.0013931232841452859
1.027550048828125 0.0010015201555004312
1.028550048828125 0.000728243885340739
1.029550048828125 0.0005202795762285824
1.030550048828125 0.00040025175580722596
1.031550048828125 0.0002960098786570056
1.032550048828125 0.00022447607158963936
1.033550048828125 0.0001700447030114036
1.034550048828125 0.0001318806654887123
1.035550048828125 0.00010106264462866589
1.036550048828125 8.025801795802644e-05
