4 2.060000e-01 2.779713e+02 4.700000e-01 2.159000e+01 2.008692e+01 2.638797e+00  1.596580e-01 -1.726591e+02  8.337314e-02 -1.602444e+01  1.551982e-01 -4.188056e-02 5 2361427
2 2.180000e-01 2.691535e+02 8.600000e-01 2.331000e+01 2.230551e+01 2.933393e+00  1.538876e-01  1.305020e+02  4.503901e-02 -1.614693e+02 -2.122075e-01 -2.578161e-01 1 2773730
4 2.280000e-01 2.147830e+02 4.200000e-01 2.389000e+01 2.229440e+01 1.023307e+00  4.321564e-01  3.001740e+01  4.649006e-02 -1.243450e+01  4.896919e-02 -1.413950e-01 3 3141937
2 2.320000e-01 2.703958e+02 8.900000e-01 2.193000e+01 2.149434e+01 2.782224e+00  1.096498e-01 -1.598731e+01  3.826902e-02 -2.014658e+01 -9.768422e-02 -4.251372e-01 2 3309356
2 2.320000e-01 2.805434e+02 8.100000e-01 2.267000e+01 2.155226e+01 3.253300e+00  2.510856e-01  2.709767e+01  7.321927e-02 -2.943668e+01  4.521800e-01 -8.328880e-03 5 3309924
2 2.480000e-01 2.483133e+02 5.300000e-01 2.335000e+01 2.254141e+01 1.651662e+00  3.710217e-01  1.027308e+00  5.658460e-02  9.972646e+01 -8.996277e-02  1.406350e-01 2 3993834
4 2.600000e-01 1.510080e+02 1.000000e+00 2.411000e+01 2.219728e+01 8.281961e-01  2.769476e-01  8.555129e+01  3.786148e-02  4.101100e+01 -7.091993e-02  7.537427e-03 1 4514110
2 2.680000e-01 2.511886e+02 6.700000e-01 2.205000e+01 2.228013e+01 2.286361e+00  4.351731e-01  2.437688e+01  4.786446e-02 -1.290270e+02 -6.390818e-01 -4.306819e-01 2 4969129
2 2.780000e-01 3.280953e+02 8.700000e-01 2.379000e+01 2.254775e+01 3.959394e+00  2.007382e-01  3.129434e+01  6.363954e-02 -4.620985e+01 -5.723146e-01 -9.073769e-02 2 5511942
2 2.780000e-01 3.311311e+02 4.000000e-01 2.251000e+01 2.182715e+01 1.815041e+00  1.570334e-01 -7.097775e+01  4.136835e-02 -1.502489e+02  2.775953e-01  2.449840e-02 1 5511977
2 2.880000e-01 1.945360e+02 4.200000e-01 2.207000e+01 2.221771e+01 6.829743e-01  5.608321e-01 -1.359425e+01  5.912278e-02 -7.276299e+01 -1.503571e-01  1.319380e-01 2 6058460
2 3.040000e-01 1.794734e+02 5.500000e-01 2.327000e+01 2.189296e+01 7.565237e-01  2.477230e-01  1.036731e+02  7.990734e-02 -8.500961e+00  2.947366e-02 -9.572102e-02 1 7033909
2 3.080000e-01 1.659587e+02 9.000000e-01 2.147000e+01 2.239215e+01 9.019260e-01  2.768260e-01  4.939352e+01  6.464199e-02 -1.007923e+02  1.896011e-01 -1.978618e-01 2 7281328
2 3.240000e-01 1.766038e+02 6.200000e-01 2.353000e+01 2.221969e+01 7.861247e-01  2.667258e-01 -8.795283e+01  7.905004e-02  1.788756e+02 -5.567077e-02  8.922198e-02 4 8394352
4 3.380000e-01 1.766038e+02 8.700000e-01 2.437000e+01 2.238143e+01 8.768685e-01  4.278992e-01 -3.658466e+01  6.682213e-02 -7.228955e+01  1.584042e-01  1.401317e-01 2 9437757
2 3.400000e-01 2.426610e+02 4.700000e-01 2.201000e+01 2.253905e+01 9.415411e-01  1.418693e-01  1.788945e+02  1.231222e-01  6.134178e+01  2.618749e-01  1.362914e-01 2 9635539
2 3.400000e-01 2.786121e+02 8.300000e-01 2.267000e+01 2.223245e+01 2.355514e+00  2.761911e-01  4.434417e+01  4.644051e-02  1.291622e+02 -4.432153e-01  1.329739e-02 1 9641960
2 3.620000e-01 1.972423e+02 6.400000e-01 2.299000e+01 2.243165e+01 8.520017e-01  3.094416e-01 -1.163419e+02  3.485403e-02 -4.255585e+01  1.350285e-01  7.102929e-02 4 11419687
2 3.780000e-01 2.167704e+02 8.200000e-01 2.133000e+01 2.152748e+01 1.322308e+00  2.595360e-01 -1.708938e+02  6.580206e-02 -1.296782e+02  3.707495e-01 -6.880606e-02 5 12869569
2 3.920000e-01 3.184198e+02 1.140000e+00 2.339000e+01 2.233287e+01 3.311149e+00  2.109576e-01 -1.687427e+01  6.240555e-02  5.550370e+01  1.345210e-01 -3.332875e-01 2 14234438
2 3.960000e-01 2.070141e+02 8.700000e-01 2.283000e+01 2.246973e+01 1.089113e+00  3.596446e-01 -1.670162e+02  7.335933e-02 -1.122332e+02  1.744189e-01 -7.049082e-02 2 14599934
4 4.060000e-01 1.625549e+02 9.300000e-01 2.357000e+01 2.254699e+01 8.153118e-01  4.630351e-01  1.767078e+02  9.622026e-02  2.753921e+00  1.385269e-02 -1.288159e-01 3 15563463
2 4.120000e-01 2.600160e+02 1.160000e+00 2.359000e+01 2.208255e+01 2.271695e+00  1.512068e-02  1.077246e+02  3.926342e-02 -2.731275e+01  2.387432e-01  3.042144e-04 1 16280647
2 4.160000e-01 2.786121e+02 9.300000e-01 2.357000e+01 2.220333e+01 2.285463e+00  1.018677e-01 -1.392850e+02  2.252871e-02 -1.039392e+02 -2.020031e-01 -2.288051e-01 1 16713800
4 4.400000e-01 2.624219e+02 1.130000e+00 2.385000e+01 2.238880e+01 1.881329e+00  4.076384e-01 -6.824666e+00  3.561724e-02  2.042504e+01  2.885393e-02 -2.830365e-01 5 19424034
4 4.460000e-01 2.074914e+02 8.200000e-01 2.277000e+01 2.149915e+01 9.627592e-01  4.364745e-01  3.522125e+01  6.488979e-02 -1.422274e+02 -8.833562e-02  1.380808e-01 1 20108474
4 4.620000e-01 2.924152e+02 7.900000e-01 2.445000e+01 2.191545e+01 2.163607e+00  7.374147e-01  2.864056e+01  6.484903e-02  1.175128e+02  4.361806e-01  2.416260e-01 4 22130173
4 4.720000e-01 2.349633e+02 1.280000e+00 2.527000e+01 2.233651e+01 1.778510e+00  3.272728e-01  1.722009e+02  7.481017e-02 -8.062644e+01 -1.071334e-01  4.700686e-02 1 23410098
4 4.800000e-01 2.382319e+02 7.000000e-01 2.231000e+01 2.130053e+01 9.774397e-01  4.256396e-01 -4.969826e+01  3.503890e-02  1.151624e+02  3.401028e-02  4.043607e-02 2 24477531
2 4.840000e-01 2.951209e+02 9.900000e-01 2.405000e+01 2.252770e+01 2.046394e+00  3.170832e-01 -5.805564e+01  1.379685e-01 -1.642397e+02  1.121637e-01 -1.460310e-01 4 25036998
2 4.880000e-01 2.192805e+02 6.400000e-01 2.391000e+01 2.241401e+01 6.002593e-01  9.111000e-02  1.576810e+02  4.513664e-02 -1.196256e+02  3.497115e-02  5.401095e-02 2 25557013
2 4.940000e-01 2.118361e+02 8.300000e-01 2.335000e+01 2.235671e+01 9.518456e-01  2.370643e-01  3.345322e+01  2.896724e-02  4.557406e+01 -9.564565e-02 -1.370303e-01 1 26387378
4 5.060000e-01 2.454709e+02 1.520000e+00 2.351000e+01 2.230039e+01 2.234899e+00  2.511765e-01 -2.828341e+01  7.620351e-02  1.759156e+02  9.622261e-02 -4.040977e-02 5 28135250
2 5.080000e-01 2.009093e+02 7.800000e-01 2.355000e+01 2.258295e+01 7.296527e-01  2.525213e-01  6.324715e+01  2.327591e-02  8.763912e+01  4.307386e-03  1.278758e-01 4 28386911
4 5.360000e-01 2.296149e+02 9.000000e-01 2.359000e+01 2.128497e+01 9.281847e-01  4.412531e-01 -3.445160e+01  3.435677e-02 -6.563977e+00 -1.159320e-01 -1.985629e-01 1 32698801
4 5.620000e-01 2.182730e+02 8.700000e-01 2.379000e+01 2.158943e+01 7.423160e-01  3.755822e-01  6.832050e+01  2.840962e-02  8.563321e+01  1.381661e-01 -4.263856e-02 2 36957628
4 5.700000e-01 1.914256e+02 1.110000e+00 2.449000e+01 2.222144e+01 8.281121e-01  3.402236e-01 -5.305721e+00  2.832699e-02  8.316736e+01  1.804149e-03  7.558768e-02 1 38290860
2 5.720000e-01 1.778279e+02 1.100000e+00 2.311000e+01 2.250988e+01 7.271346e-01  2.479599e-01 -1.501457e+01  4.456907e-02 -6.494915e-01 -9.818371e-02 -5.005167e-02 5 38609764
2 5.840000e-01 2.443431e+02 6.900000e-01 2.297000e+01 2.238599e+01 5.056355e-01  3.600040e-01 -7.625315e+01  6.218306e-02  1.172711e+02  5.955799e-02 -1.149799e-01 2 40824618
4 6.220000e-01 2.285599e+02 8.600000e-01 2.317000e+01 2.229540e+01 7.176581e-01  5.580538e-01 -1.759921e+01  6.158595e-02 -1.351887e+01 -7.140953e-03 -1.386286e-01 1 47934817
2 7.240000e-01 2.306747e+02 1.050000e+00 2.345000e+01 2.245424e+01 8.173558e-01  3.502344e-01  1.424291e+02  5.972136e-02  2.285525e+01  1.165002e-01 -5.727042e-02 1 70064797
4 7.300000e-01 1.610646e+02 2.290000e+00 2.365000e+01 2.246928e+01 8.203827e-01  2.923129e-01  1.689803e+02  1.006271e-01 -9.408170e+00 -4.317448e-02 -8.963184e-02 5 71322087
2 8.160000e-01 2.197860e+02 1.240000e+00 2.241000e+01 2.186012e+01 6.727636e-01  2.465989e-01  1.758548e+02  3.110722e-02 -3.625481e+01 -3.648226e-02 -7.271858e-02 5 93609471
4 9.540000e-01 1.713957e+02 1.760000e+00 2.601000e+01 2.245106e+01 5.493528e-01  1.826209e-01  9.355983e+01  2.939410e-02 -7.396176e+01 -5.364923e-02 -7.381501e-03 5 134777663
4 9.980000e-01 1.725838e+02 2.160000e+00 2.347000e+01 2.217513e+01 7.358232e-01  2.895249e-01 -1.529498e+02  3.632063e-02  5.535245e+01  5.127307e-03 -3.921919e-03 5 149339628
2 1.668000e+00 3.076097e+02 2.030000e+00 2.375000e+01 2.257401e+01 5.953954e-01  2.165998e-01 -9.233878e+01  5.899772e-02 -1.733597e+02 -5.058059e-02  3.693432e-02 5 432479485
2 8.000000e-02 2.113489e+02 5.000000e-01 2.289000e+01 2.188758e+01 2.137680e+00  2.790140e-01 -1.147275e+02  2.937620e-02  5.874031e+01  2.456226e-01  2.143999e-01 2 151919
2 9.400000e-02 1.990673e+02 6.900000e-01 2.245000e+01 2.184925e+01 2.169704e+00  3.977165e-01  1.014836e+02  7.098824e-02  8.909801e+01  3.324613e-02  5.404087e-01 1 242678
2 1.080000e-01 1.790606e+02 8.100000e-01 2.305000e+01 2.231715e+01 1.483686e+00  2.363753e-01  1.543047e+01  3.529574e-02 -5.253355e+01 -9.455700e-02 -1.879958e-01 4 362009
4 1.460000e-01 1.221800e+02 9.200000e-01 2.375000e+01 2.134307e+01 7.492709e-01  1.222919e-01 -4.811837e+01  8.240738e-02  6.282075e+01  3.650223e-03  1.333205e-02 4 855187
2 1.520000e-01 2.157744e+02 7.000000e-01 2.273000e+01 2.215913e+01 1.888703e+00  2.672996e-01 -1.616076e+01  6.935033e-02 -1.287563e+02 -1.669321e-01  2.567298e-01 5 986431
2 1.620000e-01 1.918669e+02 4.100000e-01 2.283000e+01 2.244615e+01 1.102088e+00  2.532836e-01  8.078026e+01  3.651161e-02 -7.287494e+01 -1.441706e-01 -4.364785e-03 4 1180353
2 1.940000e-01 1.655770e+02 7.300000e-01 2.251000e+01 2.157800e+01 1.193351e+00  1.563077e-01 -6.488494e+01  5.422999e-02 -7.673192e+01 -1.096986e-01  2.058221e-01 1 1970606
2 1.940000e-01 2.108628e+02 6.000000e-01 2.253000e+01 2.244514e+01 1.526135e+00  2.919993e-01 -2.996070e+00  3.501885e-02  1.387401e+02  1.947754e-01  2.253187e-01 5 1986063
4 1.960000e-01 1.798871e+02 5.100000e-01 2.197000e+01 2.008610e+01 1.061726e+00  1.292363e-01  1.451865e+02  3.253776e-02  1.541242e+02  3.851884e-02  1.064127e-02 1 2035359
2 1.980000e-01 2.208005e+02 7.300000e-01 2.211000e+01 2.178787e+01 2.091332e+00  2.390342e-01  1.061807e+02  4.677184e-02 -5.960482e+01  6.371293e-02 -5.345323e-01 2 2107075
2 2.180000e-01 2.500345e+02 1.050000e+00 2.391000e+01 2.220432e+01 2.658486e+00  7.673448e-02 -1.432559e+02  5.560172e-02 -4.564759e+01  1.164712e-02  1.953394e-01 5 2776643
4 2.200000e-01 2.280342e+02 4.800000e-01 2.359000e+01 2.157355e+01 1.529517e+00  2.497898e-01  1.381458e+02  7.979810e-02  7.262132e+01  2.611209e-02  2.987080e-02 3 2845926
4 2.260000e-01 2.123244e+02 6.000000e-01 2.299000e+01 2.056029e+01 1.509590e+00  5.366649e-02 -5.708889e+01  2.549642e-02 -5.002028e+01  2.975538e-02 -1.174155e-02 2 3067049
4 2.400000e-01 2.306747e+02 4.100000e-01 2.055000e+01 2.001494e+01 1.353704e+00  4.972535e-01  1.180979e+02  5.454162e-02 -2.441956e+01 -3.220159e-02  1.779988e-03 2 3640970
4 2.440000e-01 2.233572e+02 8.400000e-01 2.521000e+01 2.236386e+01 1.991780e+00  8.057507e-02 -9.917721e+01  4.754867e-02 -1.546586e+02 -4.294454e-02 -3.196178e-02 3 3813895
2 2.640000e-01 1.621810e+02 7.200000e-01 2.237000e+01 2.224289e+01 8.861783e-01  5.061728e-01 -2.582268e+01  4.195054e-02 -1.226753e+02  2.094836e-01  1.997128e-02 1 4728386
4 2.960000e-01 1.811340e+02 6.100000e-01 2.319000e+01 2.209761e+01 9.293635e-01  4.568703e-01 -1.088933e+02  3.068804e-02  1.700986e+02  4.663312e-02  6.133174e-02 2 6537099
2 3.080000e-01 2.023019e+02 1.320000e+00 2.483000e+01 2.258150e+01 1.711220e+00  2.238491e-02  7.949347e+01  3.163723e-02  1.516809e+01  6.287515e-02  2.889237e-02 1 7318669
2 3.380000e-01 2.642409e+02 4.500000e-01 2.263000e+01 2.180331e+01 1.031318e+00  2.120869e-01 -7.296135e+01  7.702973e-02  8.595982e+01 -2.160690e-02  1.964140e-01 1 9490189
2 3.440000e-01 1.717908e+02 9.200000e-01 2.301000e+01 2.159887e+01 9.020513e-01  1.416164e-01  4.327562e+00  4.690590e-02  2.420661e+01  4.053153e-02  4.662586e-02 1 9908100
2 3.600000e-01 2.142891e+02 6.100000e-01 2.161000e+01 2.145694e+01 8.447367e-01  4.180271e-01  1.741023e+02  4.606880e-02 -1.311161e+02  5.200657e-02 -1.092795e-01 1 11269029
2 3.780000e-01 2.642409e+02 9.600000e-01 2.353000e+01 2.248865e+01 2.330667e+00  2.109726e-01  1.451863e+02  3.486466e-02  2.540438e+00 -3.593163e-01  1.703687e-01 2 12896558
2 3.800000e-01 2.460368e+02 1.010000e+00 2.263000e+01 2.217854e+01 1.759360e+00  4.496297e-01 -1.708678e+02  7.091256e-02  1.228538e+02 -2.188450e-01 -1.910316e-01 2 13079588
2 3.900000e-01 1.940886e+02 8.500000e-01 2.199000e+01 2.124309e+01 1.108538e+00  3.459682e-01 -1.464561e+01  2.530765e-02  2.988133e+01 -2.399271e-01  9.601231e-02 2 14002342
2 3.940000e-01 2.152782e+02 7.500000e-01 2.273000e+01 2.184391e+01 1.219261e+00  2.708680e-01 -4.311112e+01  4.476093e-02 -2.597738e+01  1.974052e-01 -9.387409e-02 1 14414237
2 4.140000e-01 2.013724e+02 1.020000e+00 2.359000e+01 2.232070e+01 1.272689e+00  1.903703e-01 -1.282496e+02  2.668578e-02 -8.401477e+01 -2.897121e-02 -1.652283e-01 2 16471409
2 4.460000e-01 2.259436e+02 7.900000e-01 2.347000e+01 2.242632e+01 1.217588e+00  1.628715e-01  9.956147e+01  1.457842e-01 -2.454389e+01 -9.391975e-02  1.122460e-01 5 20139858
4 4.580000e-01 1.663413e+02 9.600000e-01 2.383000e+01 2.223418e+01 9.452394e-01  7.433632e-01 -1.239709e+02  2.350287e-02  9.575705e+01 -1.231732e-01 -1.962295e-01 5 21536994
4 4.640000e-01 2.754229e+02 7.800000e-01 2.249000e+01 2.243414e+01 1.956705e+00  6.791221e-01 -3.927576e+01  7.150621e-02  1.211439e+02 -2.091799e-01 -6.445214e-02 2 22395471
2 4.760000e-01 3.280953e+02 7.300000e-01 2.297000e+01 2.205647e+01 1.856067e+00  3.928464e-01 -1.045431e+02  3.963983e-02 -6.573694e+01 -1.242446e-01 -2.544587e-01 1 23972411
4 5.200000e-01 1.901078e+02 1.130000e+00 2.541000e+01 2.230381e+01 8.838250e-01  5.014188e-01  6.728343e+01  3.944979e-02  1.517242e+02  1.984438e-01 -7.893566e-02 4 30179843
4 5.820000e-01 2.618183e+02 8.800000e-01 2.299000e+01 2.204956e+01 1.241576e+00  4.588595e-01  9.609037e+01  2.821221e-02 -4.782495e+01  2.807617e-02  6.067717e-02 1 40493958
4 5.880000e-01 2.511886e+02 1.620000e+00 2.357000e+01 2.214009e+01 1.887151e+00  2.859531e-01 -1.646564e+02  7.542221e-02  2.384861e+01 -4.134528e-02  2.042585e-01 5 41567086
4 6.540000e-01 2.978516e+02 9.200000e-01 2.371000e+01 2.222540e+01 1.331122e+00  2.324534e-01  3.021435e+01  4.708755e-02 -1.330596e+02 -1.263553e-02  1.934912e-02 1 54459942
2 8.600000e-01 3.318945e+02 1.340000e+00 2.453000e+01 2.200649e+01 1.821945e+00  4.031685e-02 -1.076168e+01  3.095348e-02  7.587783e+01 -1.317958e-02 -6.129452e-02 1 106119106
4 8.940000e-01 1.636817e+02 2.120000e+00 2.385000e+01 2.222404e+01 6.080758e-01  4.307332e-01  7.942920e+01  2.972682e-02 -5.555190e+01 -9.128977e-02  1.262604e-02 5 115949340
2 2.400000e-02 1.150800e+02 6.800000e-01 2.201000e+01 2.038971e+01 6.903046e-01  3.287105e-01  8.362248e+00  5.890332e-02 -7.480898e+01  4.713201e-02 -1.022712e-02 2 3779
4 5.200000e-02 1.250259e+02 6.800000e-01 2.273000e+01 2.211980e+01 9.383857e-01  4.396629e-01 -1.256540e+02  5.450938e-02 -1.385348e+02 -3.154069e-02 -2.147506e-02 1 40368
4 7.400000e-02 1.866380e+02 6.600000e-01 2.341000e+01 2.094958e+01 1.777676e+00  1.989634e-01  1.496557e+02  3.105995e-02  7.344905e+01 -1.150888e-02  9.191577e-03 5 120304
2 8.400000e-02 3.118890e+02 1.900000e-01 1.861000e+01 1.924986e+01 2.923752e+00  2.789834e-01  1.019721e+02  3.821019e-02  5.474354e+01 -7.821282e-01 -1.829814e-01 2 177733
4 9.000000e-02 2.570396e+02 1.180000e+00 2.445000e+01 2.232588e+01 3.098567e+00  4.485523e-01  5.562762e+01  2.545169e-02  1.752283e+02  4.753488e-01 -3.632975e-01 5 216352
2 9.000000e-02 2.642409e+02 5.300000e-01 2.217000e+01 2.211434e+01 3.438070e+00  4.545297e-01 -8.502672e+01  5.043691e-02  1.335474e+02 -1.577678e-01 -9.856810e-01 2 216481
2 1.340000e-01 2.079697e+02 9.200000e-01 2.391000e+01 2.237669e+01 2.123338e+00  1.335189e-01  1.390576e+02  5.714720e-02 -1.273863e+02 -1.666203e-01 -1.187435e-01 1 683273
2 1.520000e-01 2.535129e+02 7.600000e-01 2.261000e+01 2.233269e+01 3.608676e+00  7.764352e-01 -1.174974e+02  9.802228e-02  9.953590e+01  5.849541e-01  9.232524e-01 2 988740
2 1.580000e-01 2.074914e+02 3.200000e-01 2.103000e+01 2.147933e+01 1.235653e+00  1.153364e-01  3.503265e+01  1.363769e-02  3.285419e+01 -1.505255e-01 -3.476055e-01 1 1100244
2 1.600000e-01 1.927525e+02 4.100000e-01 2.319000e+01 2.229974e+01 1.280012e+00  1.384253e-01 -1.573076e+02  2.365933e-02  8.797903e+01  7.734678e-02  1.878265e-01 4 1138044
2 1.640000e-01 1.629296e+02 4.900000e-01 2.101000e+01 2.239872e+01 1.014457e+00  4.447069e-01  1.067965e+02  2.954260e-02  3.394273e+01  2.427754e-01 -3.529644e-01 3 1213748
2 1.760000e-01 1.778279e+02 8.900000e-01 2.325000e+01 2.244285e+01 1.490869e+00  3.484986e-01 -1.389903e+02  7.437027e-02  8.015069e+01  2.082020e-01  1.907162e-01 4 1493507
2 1.800000e-01 1.213389e+02 6.400000e-01 2.301000e+01 2.221125e+01 5.625453e-01  2.379171e-01 -1.720418e+02  7.080133e-02 -1.210249e+02  9.460245e-03  6.005123e-02 1 1568815
2 1.840000e-01 1.963360e+02 8.100000e-01 2.159000e+01 2.254855e+01 1.519194e+00  3.445349e-01 -1.554786e+02  5.179649e-02  4.116283e+01  4.072265e-01 -2.575513e-01 2 1703000
4 2.300000e-01 1.640590e+02 7.800000e-01 2.335000e+01 2.237531e+01 1.083810e+00  4.999125e-01 -1.308399e+02  5.878770e-02  1.000030e+02 -9.913589e-02 -3.183951e-02 1 3201275
2 2.380000e-01 2.070141e+02 7.500000e-01 2.233000e+01 2.183260e+01 1.592012e+00  1.593222e-01 -5.122257e+01  4.224500e-02 -2.036496e+01 -9.327422e-02  3.056970e-01 2 3549671
2 2.400000e-01 1.958845e+02 9.400000e-01 2.251000e+01 2.160989e+01 1.567943e+00  3.573614e-01 -2.992272e-02  2.550201e-02 -4.300096e+00  2.305924e-01 -5.818930e-02 2 3630157
2 2.420000e-01 2.065380e+02 5.700000e-01 2.245000e+01 2.209168e+01 1.248414e+00  3.364638e-01  1.293793e+02  5.409108e-02  7.400303e+01  9.577592e-02  1.355734e-01 2 3721020
4 2.440000e-01 1.914256e+02 9.800000e-01 2.465000e+01 2.250846e+01 1.425077e+00  3.464058e-01 -4.802556e+01  4.431099e-02 -1.366108e+02  6.326622e-02  7.020448e-02 4 3801887
4 2.480000e-01 2.466039e+02 6.800000e-01 2.355000e+01 2.157960e+01 2.159433e+00  4.155213e-01 -1.060275e+02  3.367523e-02 -2.223032e+01  4.219999e-02  2.091146e-01 4 3997977
2 2.580000e-01 2.884032e+02 9.800000e-01 2.299000e+01 2.227493e+01 3.141570e+00  2.233501e-01 -1.049385e+02  2.781545e-02 -1.635868e+02 -3.162721e-01  1.876100e-01 1 4474159
2 2.600000e-01 2.747894e+02 4.700000e-01 2.219000e+01 2.133030e+01 1.900040e+00  4.519516e-01  7.359325e+01  6.238982e-02  1.468537e+02  1.503490e-02  3.854410e-01 1 4571557
4 2.700000e-01 2.460368e+02 1.280000e+00 2.547000e+01 2.224411e+01 2.694788e+00  1.069532e-01 -1.175017e+02  6.681013e-02  1.562363e+02  2.928907e-02 -1.143841e-02 1 5079566
2 2.820000e-01 1.883649e+02 4.500000e-01 2.233000e+01 2.252643e+01 7.840380e-01  4.533427e-02  1.332457e+01  8.625674e-02 -1.642279e+02 -2.233769e-01 -8.230236e-03 1 5712058
4 2.820000e-01 2.529298e+02 8.000000e-01 2.507000e+01 2.145424e+01 2.226705e+00  2.739193e-01  1.093542e+02  6.116503e-02  1.654970e+01 -8.128979e-02 -3.467688e-02 2 5736807
4 3.040000e-01 1.914256e+02 8.400000e-01 2.345000e+01 2.216267e+01 1.307127e+00  3.751006e-01  7.835381e+01  3.178717e-02 -1.549542e+02  2.638958e-02 -1.856438e-02 4 7046838
2 3.060000e-01 2.523481e+02 5.300000e-01 2.339000e+01 2.151186e+01 1.322409e+00  1.906863e-01 -2.046054e+01  5.008521e-02  8.978993e+01  7.687236e-02  5.880568e-03 1 7202984
2 3.160000e-01 2.290868e+02 6.600000e-01 2.341000e+01 2.237061e+01 1.470412e+00  2.665340e-01  1.035611e+02  2.962449e-02 -2.118462e+01 -1.640674e-01  1.529414e-01 5 7869607
2 3.240000e-01 1.261828e+02 9.900000e-01 2.307000e+01 2.220563e+01 5.653889e-01  3.175660e-01  8.157387e+01  7.134237e-02  6.766413e+01  6.461981e-03 -8.290042e-02 2 8336287
2 3.240000e-01 1.976970e+02 6.500000e-01 2.347000e+01 2.184377e+01 1.068170e+00  1.030852e-01 -1.669405e+02  5.259781e-02  1.179425e+02  2.284203e-02 -9.416960e-02 5 8415642
2 3.680000e-01 1.506607e+02 7.700000e-01 2.237000e+01 2.259691e+01 6.386864e-01  1.030864e-01 -1.736369e+01  2.496016e-02  1.224968e+02 -8.810967e-02  1.552005e-01 1 11890547
2 3.780000e-01 2.218196e+02 5.700000e-01 2.265000e+01 2.196195e+01 9.151743e-01  3.827460e-02 -9.718943e+01  5.968395e-02 -8.356968e+01 -7.605839e-02  1.569666e-01 4 12874215
4 4.240000e-01 1.967886e+02 6.900000e-01 2.347000e+01 2.211537e+01 6.974405e-01  3.221638e-01  1.405183e+02  3.981658e-02  1.184078e+02  6.484815e-02  2.344793e-02 1 17552121
2 4.460000e-01 2.055891e+02 7.000000e-01 2.273000e+01 2.186304e+01 7.304458e-01  3.336775e-01  1.761797e+02  6.873028e-02 -1.154811e+02 -1.338954e-02 -5.935332e-02 1 20116917
2 4.520000e-01 3.531832e+02 9.000000e-01 2.381000e+01 2.232839e+01 3.081185e+00  2.172175e-01 -1.278606e+02  4.062570e-02  1.505481e+02  2.082745e-01 -6.398423e-02 1 20890164
4 4.560000e-01 2.636331e+02 8.600000e-01 2.367000e+01 2.206609e+01 1.527456e+00  1.583883e-01  1.372808e+02  8.495055e-02 -3.824908e+01 -6.587712e-02 -1.312555e-01 1 21380165
4 4.660000e-01 2.103778e+02 8.500000e-01 2.403000e+01 2.238433e+01 9.634095e-01  2.671123e-01 -5.230347e+01  8.220871e-02  1.796658e+02  2.143144e-03  6.337286e-02 1 22620193
2 4.720000e-01 3.273407e+02 8.100000e-01 2.361000e+01 2.196904e+01 2.332582e+00  3.820524e-02  1.272944e+02  3.420050e-02 -6.173569e+01  4.803780e-02 -1.983174e-01 4 23441543
2 4.920000e-01 1.559553e+02 7.900000e-01 2.307000e+01 2.241352e+01 5.115922e-01  5.199538e-01 -1.578533e+02  8.358624e-02  7.766203e+01  9.123826e-02  7.113526e-02 1 26024331
